Electron_projectile_energy, keV	cross_section, barn
4749.427135678392	2.47358622284961E-41
4824.798994974874	2.32656989067245E-41
4900.170854271357	2.16992926210182E-41
4975.542713567839	2.06385923402562E-41
5050.914572864322	1.92363538645950E-41
5126.286432160804	1.85162580738422E-41
5201.658291457286	1.72768337324565E-41
5277.030150753769	1.63018805926241E-41
5352.402010050251	1.52720961611406E-41
5427.773869346734	1.42705793528325E-41
5503.145728643216	1.35279376823879E-41
5578.517587939698	1.28915422114089E-41
5653.889447236181	1.20540249199163E-41
5729.261306532663	1.14100830367017E-41
5804.633165829146	1.07766636366946E-41
5880.005025125628	1.01012767784239E-41
5955.37688442211	9.52366455714714E-42
6030.748743718593	9.00037812710645E-42
6106.120603015075	8.56967279009861E-42
6181.492462311558	8.07331342454275E-42
6256.86432160804	7.60091290297264E-42
6332.236180904522	7.23772347715581E-42
6407.608040201005	6.96580305162750E-42
6482.979899497487	6.63529887173373E-42
6558.35175879397	6.22734253322538E-42
6633.723618090452	5.95397872114689E-42
6709.095477386934	5.64669666965626E-42
6784.467336683417	5.42154565980809E-42
6859.839195979899	5.02929218642592E-42
6935.211055276382	4.81852271585724E-42
7010.582914572864	4.67907767775165E-42
7085.954773869346	4.42108217821226E-42
7161.326633165829	4.26371697829513E-42
7236.698492462312	4.03648665338715E-42
7312.0703517587945	3.89613452257956E-42
7387.442211055277	3.74340955609394E-42
7462.814070351759	3.56889216216608E-42
7538.185929648242	3.43140424816042E-42
7613.557788944724	3.24326150039024E-42
7688.929648241206	3.13438437078245E-42
7764.301507537689	3.04027769337165E-42
7839.673366834171	2.94340946382925E-42
7915.045226130654	2.82402738156678E-42
7990.417085427136	2.69567968042140E-42
8065.788944723618	2.60548385622110E-42
8141.160804020101	2.51343492348684E-42
8216.532663316582	2.45381857598615E-42
8291.904522613066	2.34578296935048E-42
8367.276381909547	2.25250938211421E-42
8442.64824120603	2.15695099041023E-42
8518.020100502512	2.12172678233966E-42
8593.391959798995	2.04327049737999E-42
8668.763819095477	1.96284685472259E-42
8744.13567839196	1.94382682271508E-42
8819.507537688442	1.84527183242772E-42
8894.879396984925	1.76702220119660E-42
8970.251256281406	1.70253984798494E-42
9045.62311557789	1.69951927178316E-42
9120.994974874371	1.63349711566112E-42
9196.366834170854	1.56247855596717E-42
9271.738693467336	1.49796188885029E-42
9347.11055276382	1.45278579788971E-42
9422.4824120603	1.42954974332515E-42
9497.854271356784	1.38824617253798E-42
9573.226130653265	1.34644225144202E-42
9648.597989949749	1.29122891980261E-42
9723.969849246232	1.25864293578359E-42
9799.341708542714	1.20199671148065E-42
9874.713567839197	1.18676311237818E-42
9950.085427135678	1.14476951341941E-42
10025.457286432162	1.10135501937225E-42
10100.829145728643	1.06675289864723E-42
10176.201005025127	1.04024606313939E-42
10251.572864321608	9.90569657903127E-43
10326.944723618091	9.84070859363403E-43
10402.316582914573	9.54782264001811E-43
10477.688442211056	9.18133225657837E-43
10553.060301507538	8.77122141516913E-43
10628.43216080402	8.52497331027745E-43
10703.804020100502	8.44907582289878E-43
10779.175879396986	8.14582952637654E-43
10854.547738693467	7.85639729305755E-43
10929.91959798995	7.72446834378438E-43
11005.291457286432	7.44419725523279E-43
11080.663316582915	7.10624850904182E-43
11156.035175879397	6.82094578713681E-43
11231.40703517588	6.61911021063005E-43
11306.778894472362	6.50306383736727E-43
11382.150753768845	6.32633476266945E-43
11457.522613065326	6.16862832363578E-43
11532.89447236181	5.92629670201943E-43
11608.266331658291	5.80490911432374E-43
11683.638190954774	5.66018733646654E-43
11759.010050251256	5.51149390010877E-43
11834.38190954774	5.31688549208757E-43
11909.75376884422	5.12094133890765E-43
11985.125628140704	4.96813161676768E-43
12060.497487437186	4.85337410494216E-43
12135.869346733669	4.69197407275436E-43
12211.24120603015	4.53177940233487E-43
12286.613065326634	4.46546390784700E-43
12361.984924623115	4.33811473250372E-43
12437.356783919598	4.14422874993641E-43
12512.72864321608	4.06587524395231E-43
12588.100502512563	3.94672953593728E-43
12663.472361809045	3.88817113132490E-43
12738.844221105528	3.70119251472329E-43
12814.21608040201	3.62942720833969E-43
12889.587939698493	3.52202117572458E-43
12964.959798994974	3.49296251638271E-43
13040.331658291458	3.35715020816946E-43
13115.70351758794	3.25751219007796E-43
13191.075376884422	3.18225267161886E-43
13266.447236180904	3.08299140296377E-43
13341.819095477387	3.00188612184947E-43
13417.190954773869	2.89731918839148E-43
13492.562814070352	2.82760213451044E-43
13567.934673366834	2.73834733759781E-43
13643.306532663317	2.65101164452814E-43
13718.678391959798	2.58356398443444E-43
13794.050251256282	2.55045209751635E-43
13869.422110552763	2.47775181710495E-43
13944.793969849246	2.38465844840446E-43
14020.165829145728	2.35720539570356E-43
14095.537688442211	2.29719558030545E-43
14170.909547738693	2.22493467320608E-43
14246.281407035176	2.20979569613083E-43
14321.653266331658	2.12070254467394E-43
14397.02512562814	2.07000887203428E-43
14472.396984924624	2.02616250380505E-43
14547.768844221106	1.94222250959256E-43
14623.140703517589	1.89593671586149E-43
14698.51256281407	1.85825687403597E-43
14773.884422110554	1.79660863597808E-43
14849.256281407035	1.77381619164192E-43
14924.628140703519	1.72616000579193E-43
15000.0	1.68873702843539E-43
