# radius 	V_nucl, eV
4.039999999999999841e-02	-1.284982473389674851e+04
4.089999999999999886e-02	-1.257922254030231124e+04
4.139999999999999930e-02	-1.231317859972412225e+04
4.189999999999999974e-02	-1.205156670557620419e+04
4.240000000000000019e-02	-1.179426309197231058e+04
4.290000000000000063e-02	-1.154114172136177876e+04
4.340000000000000108e-02	-1.129209059901527871e+04
4.390000000000000152e-02	-1.104700115790890595e+04
4.440000000000000197e-02	-1.080576082896081971e+04
4.490000000000000241e-02	-1.056827666009254608e+04
4.540000000000000285e-02	-1.033444162538282762e+04
4.590000000000000330e-02	-1.010416345572164391e+04
4.639999999999999680e-02	-9.877349517086227934e+03
4.689999999999999725e-02	-9.653914188551256302e+03
4.739999999999999769e-02	-9.433778691326810076e+03
4.789999999999999813e-02	-9.216836112523786142e+03
4.850000000000000144e-02	-8.960796054193353484e+03
4.900000000000000189e-02	-8.750910274731650134e+03
4.950000000000000233e-02	-8.543975441790162222e+03
5.000000000000000278e-02	-8.339925259530016774e+03
5.050000000000000322e-02	-8.138689652185987143e+03
5.099999999999999672e-02	-7.940202200437653119e+03
5.149999999999999717e-02	-7.744398889520801276e+03
5.199999999999999761e-02	-7.551217392952465161e+03
5.249999999999999806e-02	-7.360597960169323414e+03
5.299999999999999850e-02	-7.172480925406725873e+03
5.349999999999999895e-02	-6.986809537830492445e+03
5.399999999999999939e-02	-6.803528672955925686e+03
5.449999999999999983e-02	-6.622585889829267217e+03
5.500000000000000028e-02	-6.443924760432696530e+03
5.550000000000000072e-02	-6.267500108791537059e+03
5.600000000000000117e-02	-6.093261722972868483e+03
5.650000000000000161e-02	-5.921161189851907693e+03
5.700000000000000205e-02	-5.751151823968874851e+03
5.750000000000000250e-02	-5.583189068079224853e+03
5.800000000000000294e-02	-5.417228193207439290e+03
5.850000000000000339e-02	-5.253225977485178191e+03
5.899999999999999689e-02	-5.091141529369331693e+03
5.949999999999999734e-02	-4.930933796137329409e+03
5.999999999999999778e-02	-4.772563617925068684e+03
6.099999999999999867e-02	-4.461962693043828949e+03
6.199999999999999956e-02	-4.159812111415827530e+03
6.300000000000000044e-02	-3.865734184576507687e+03
6.400000000000000133e-02	-3.579373045368311978e+03
6.500000000000000222e-02	-3.300392431738059258e+03
6.600000000000000311e-02	-3.028476009077659455e+03
6.700000000000000400e-02	-2.763324454773872731e+03
6.800000000000000488e-02	-2.504654531263632180e+03
6.900000000000000577e-02	-2.252198448917534279e+03
7.000000000000000666e-02	-2.005701904066365387e+03
7.099999999999999367e-02	-1.764924933609398977e+03
7.199999999999999456e-02	-1.529639966091474207e+03
7.299999999999999545e-02	-1.299630358558473063e+03
7.399999999999999634e-02	-1.074689945407653795e+03
7.510000000000000009e-02	-8.329356676253585192e+02
7.610000000000000098e-02	-6.181280924453611760e+02
7.710000000000000187e-02	-4.078133228151963863e+02
7.810000000000000275e-02	-2.018236751879961162e+02
7.910000000000000364e-02	-0.000000000000000000e+00
8.010000000000000453e-02	1.977354752833905138e+02
