# radius 	V_nucl, eV
8.779999999999999827e-04	-6.535649573536112439e+04
8.940000000000000464e-04	-6.532138825594143418e+04
9.100000000000000016e-04	-6.528717576362177351e+04
9.250000000000000409e-04	-6.525016281358700508e+04
9.409999999999999962e-04	-6.521262368232898007e+04
9.569999999999999514e-04	-6.517603620079836401e+04
9.719999999999999907e-04	-6.513991830658105027e+04
9.879999999999999460e-04	-6.510493280277343001e+04
1.000000000000000021e-03	-6.507505771099495178e+04
1.020000000000000073e-03	-6.502927113796934282e+04
1.039999999999999909e-03	-6.498090501490233873e+04
1.049999999999999935e-03	-6.495991971429902333e+04
1.069999999999999988e-03	-6.491334677316810848e+04
1.080000000000000014e-03	-6.488984499220977887e+04
1.100000000000000066e-03	-6.484264815249097592e+04
1.110000000000000092e-03	-6.481921666578531585e+04
1.129999999999999928e-03	-6.477218858496321627e+04
1.139999999999999954e-03	-6.474821053270142147e+04
1.160000000000000007e-03	-6.469969583152529958e+04
1.180000000000000059e-03	-6.465167310654866742e+04
1.190000000000000085e-03	-6.462837898782383854e+04
1.209999999999999921e-03	-6.458046618634162587e+04
1.219999999999999947e-03	-6.455564459201037243e+04
1.240000000000000000e-03	-6.450747562099812785e+04
1.250000000000000026e-03	-6.448232557000594534e+04
1.270000000000000078e-03	-6.443218106626124063e+04
1.289999999999999914e-03	-6.438420675618627138e+04
1.299999999999999940e-03	-6.435932240515082958e+04
1.319999999999999993e-03	-6.431003503489231662e+04
1.330000000000000019e-03	-6.428517600048257009e+04
1.350000000000000071e-03	-6.423421330624933034e+04
1.360000000000000098e-03	-6.420896075710306468e+04
1.379999999999999933e-03	-6.415748626041769603e+04
1.399999999999999986e-03	-6.410545263163166237e+04
1.410000000000000012e-03	-6.408066887268592836e+04
1.430000000000000064e-03	-6.402950590758907492e+04
1.440000000000000091e-03	-6.400293397413336788e+04
1.459999999999999926e-03	-6.395024341422091675e+04
1.469999999999999953e-03	-6.392415325728658354e+04
1.490000000000000005e-03	-6.387111966507103352e+04
1.510000000000000057e-03	-6.381797871481756738e+04
1.520000000000000084e-03	-6.379109391940452770e+04
1.539999999999999919e-03	-6.373788873188385332e+04
1.549999999999999946e-03	-6.371003148790427076e+04
1.569999999999999998e-03	-6.365550595177014475e+04
1.580000000000000024e-03	-6.362836545885136729e+04
1.600000000000000077e-03	-6.357270448141707311e+04
1.619999999999999912e-03	-6.351733539522124192e+04
1.629999999999999939e-03	-6.348925095877455897e+04
1.649999999999999991e-03	-6.343310548004570592e+04
1.680000000000000070e-03	-6.334978084688807576e+04
1.709999999999999932e-03	-6.326734494252022705e+04
1.740000000000000010e-03	-6.318331408092276979e+04
1.770000000000000089e-03	-6.310358669481737161e+04
1.799999999999999951e-03	-6.302326145912923675e+04
1.840000000000000056e-03	-6.291543833151753643e+04
1.869999999999999917e-03	-6.283862914412230748e+04
1.899999999999999996e-03	-6.276043037964687392e+04
1.930000000000000075e-03	-6.268224786577679333e+04
1.959999999999999937e-03	-6.260585111265785235e+04
1.990000000000000015e-03	-6.252707462291661795e+04
2.020000000000000094e-03	-6.245077146799380716e+04
2.050000000000000173e-03	-6.237602487656007725e+04
2.089999999999999844e-03	-6.227876030695964437e+04
2.119999999999999923e-03	-6.219941808609009604e+04
2.150000000000000001e-03	-6.212473346022480837e+04
2.180000000000000080e-03	-6.204936219311751483e+04
2.210000000000000159e-03	-6.197475551671281573e+04
2.239999999999999804e-03	-6.190057421303295996e+04
2.269999999999999882e-03	-6.182477767323416629e+04
2.309999999999999987e-03	-6.172891199139018863e+04
2.340000000000000066e-03	-6.165342079936327355e+04
2.370000000000000145e-03	-6.158307317491468712e+04
2.399999999999999790e-03	-6.150373152278560883e+04
2.429999999999999868e-03	-6.142977263419511291e+04
2.459999999999999947e-03	-6.135549484030613530e+04
2.490000000000000026e-03	-6.128172679533659539e+04
2.530000000000000131e-03	-6.118170640360988182e+04
2.560000000000000209e-03	-6.110758706328828703e+04
2.589999999999999854e-03	-6.103347375054095028e+04
2.619999999999999933e-03	-6.095956451512687636e+04
2.650000000000000012e-03	-6.088403477466155891e+04
2.680000000000000090e-03	-6.080935394403629471e+04
2.710000000000000169e-03	-6.073432348694653047e+04
2.739999999999999814e-03	-6.065868376727118448e+04
2.779999999999999919e-03	-6.055860715510466980e+04
2.809999999999999998e-03	-6.048312085703399498e+04
2.840000000000000076e-03	-6.040764544555854809e+04
2.870000000000000155e-03	-6.033259919873878971e+04
