# radius 	V_nucl, eV
3.279999999999999930e-03	-9.375864817943945582e+02
3.310000000000000008e-03	-9.290887191195208743e+02
3.340000000000000087e-03	-9.207436108639562917e+02
3.370000000000000166e-03	-9.125470802034462849e+02
3.399999999999999811e-03	-9.044951942016512021e+02
3.429999999999999889e-03	-8.965841575176717697e+02
3.469999999999999994e-03	-8.862488934540674563e+02
3.500000000000000073e-03	-8.786524743673182911e+02
3.530000000000000152e-03	-8.711851728854429666e+02
3.589999999999999875e-03	-8.566249750099203766e+02
3.650000000000000033e-03	-8.425434685714010357e+02
3.720000000000000216e-03	-8.266891559907563760e+02
3.779999999999999940e-03	-8.135671058956651223e+02
3.840000000000000097e-03	-8.008551198660452428e+02
3.910000000000000281e-03	-7.865175601753487626e+02
3.969999999999999571e-03	-7.746306449082152312e+02
4.029999999999999728e-03	-7.630976824530059730e+02
4.089999999999999886e-03	-7.519030954243554561e+02
4.159999999999999636e-03	-7.392508798763495861e+02
4.219999999999999793e-03	-7.287402038591502560e+02
4.279999999999999950e-03	-7.185242196929004876e+02
4.340000000000000108e-03	-7.085907051349340691e+02
4.409999999999999858e-03	-6.973432336248557704e+02
4.470000000000000015e-03	-6.879829217641193964e+02
4.530000000000000172e-03	-6.788705651844621798e+02
4.599999999999999922e-03	-6.685399261490465506e+02
4.660000000000000080e-03	-6.599321159411188091e+02
4.720000000000000237e-03	-6.515431483655961529e+02
4.780000000000000394e-03	-6.433647824865300890e+02
4.850000000000000144e-03	-6.340791052135285781e+02
4.910000000000000302e-03	-6.263306843758887226e+02
4.969999999999999592e-03	-6.187693481459988334e+02
5.029999999999999749e-03	-6.113884016472393341e+02
5.100000000000000366e-03	-6.029967961344340210e+02
5.159999999999999656e-03	-5.959852054817081353e+02
5.219999999999999814e-03	-5.891348008209988620e+02
5.290000000000000431e-03	-5.813390662165621734e+02
5.349999999999999721e-03	-5.748193757543203901e+02
5.409999999999999878e-03	-5.684442994982650816e+02
5.470000000000000036e-03	-5.622090786628178876e+02
5.539999999999999786e-03	-5.551053538421685971e+02
5.599999999999999943e-03	-5.491577964795739035e+02
5.660000000000000100e-03	-5.433363357395077173e+02
5.720000000000000258e-03	-5.376370035464359489e+02
5.790000000000000008e-03	-5.311370743153046305e+02
5.850000000000000165e-03	-5.256895145787374304e+02
5.910000000000000323e-03	-5.203525651921512463e+02
5.980000000000000072e-03	-5.142614816531126962e+02
6.040000000000000230e-03	-5.091529238883466633e+02
6.100000000000000387e-03	-5.041448623419038881e+02
6.159999999999999677e-03	-4.992343604359763276e+02
6.230000000000000294e-03	-4.936249855996169913e+02
6.289999999999999584e-03	-4.889163211900817601e+02
6.349999999999999742e-03	-4.842966394150573137e+02
6.420000000000000359e-03	-4.790161464619336016e+02
6.479999999999999649e-03	-4.745808117724712929e+02
6.539999999999999807e-03	-4.702268593708889739e+02
6.599999999999999964e-03	-4.659520697402445535e+02
6.669999999999999714e-03	-4.610620180338252112e+02
6.729999999999999871e-03	-4.569515097006855626e+02
6.790000000000000029e-03	-4.529136465810918821e+02
6.850000000000000186e-03	-4.489465197497246436e+02
6.919999999999999936e-03	-4.444051532204644559e+02
6.980000000000000093e-03	-4.405850516168501372e+02
7.040000000000000251e-03	-4.368300653814792440e+02
7.110000000000000001e-03	-4.325293474382016825e+02
7.170000000000000158e-03	-4.289098549910200404e+02
7.230000000000000315e-03	-4.253504371072771733e+02
7.289999999999999605e-03	-4.218496104644189586e+02
7.420000000000000380e-03	-4.144587143242067100e+02
7.539999999999999827e-03	-4.078625544145376693e+02
7.669999999999999735e-03	-4.009496297634437951e+02
7.799999999999999642e-03	-3.942671359340531012e+02
7.919999999999999957e-03	-3.882933914502037851e+02
8.049999999999999864e-03	-3.820228149423123227e+02
8.170000000000000179e-03	-3.764117087252893157e+02
8.300000000000000086e-03	-3.705161036488691479e+02
8.420000000000000401e-03	-3.652355891075550858e+02
8.550000000000000308e-03	-3.596822994486097969e+02
8.670000000000000623e-03	-3.547039977261376862e+02
8.800000000000000530e-03	-3.494640523051833725e+02
8.920000000000000845e-03	-3.447627421844858304e+02
9.050000000000000752e-03	-3.398103492028302526e+02
9.180000000000000659e-03	-3.349982200746856051e+02
9.299999999999999239e-03	-3.306756623963025845e+02
9.429999999999999147e-03	-3.261170371458763952e+02
9.549999999999999462e-03	-3.220192314435198000e+02
9.679999999999999369e-03	-3.176945930047122033e+02
9.799999999999999684e-03	-3.138044551311850796e+02
9.929999999999999591e-03	-3.096962397065069581e+02
1.009999999999999960e-02	-3.044835307213479041e+02
1.020000000000000073e-02	-3.014983980672170105e+02
1.030000000000000013e-02	-2.985712291539430794e+02
1.039999999999999952e-02	-2.957003519505398117e+02
1.060000000000000005e-02	-2.901211000269447027e+02
1.069999999999999944e-02	-2.874096878771601951e+02
1.080000000000000057e-02	-2.847484870634827416e+02
1.089999999999999997e-02	-2.821361156225333957e+02
1.110000000000000049e-02	-2.770525820077129424e+02
1.119999999999999989e-02	-2.745788982397869518e+02
1.129999999999999928e-02	-2.721489964854525851e+02
1.140000000000000041e-02	-2.697617245864573761e+02
1.159999999999999920e-02	-2.651106603694494765e+02
1.170000000000000033e-02	-2.628447572893687152e+02
1.179999999999999973e-02	-2.606172593462384839e+02
1.190000000000000085e-02	-2.584271983433288824e+02
1.209999999999999964e-02	-2.541556744037697513e+02
1.220000000000000077e-02	-2.520724311709519441e+02
1.230000000000000017e-02	-2.500230618118385166e+02
1.239999999999999956e-02	-2.480067467972269526e+02
1.260000000000000009e-02	-2.440701317686995253e+02
1.269999999999999948e-02	-2.421483197075286569e+02
1.280000000000000061e-02	-2.402565359598135899e+02
1.290000000000000001e-02	-2.383940821926832427e+02
1.310000000000000053e-02	-2.347544778843979998e+02
1.319999999999999993e-02	-2.329760348701222767e+02
1.329999999999999932e-02	-2.312243353598205999e+02
1.340000000000000045e-02	-2.294987806183293912e+02
1.359999999999999924e-02	-2.261237985504128005e+02
1.370000000000000037e-02	-2.244732598748623218e+02
1.379999999999999977e-02	-2.228466420496821740e+02
