# radius 	V_nucl, eV
6.919999999999999936e-03	-6.469212493791739689e+03
6.980000000000000093e-03	-6.454119851067081072e+03
7.040000000000000251e-03	-6.439036654963034380e+03
7.110000000000000001e-03	-6.421391470110584123e+03
7.170000000000000158e-03	-6.406286312494065896e+03
7.230000000000000315e-03	-6.391042783731212694e+03
7.289999999999999605e-03	-6.376060601714851146e+03
7.420000000000000380e-03	-6.343459493219198521e+03
7.539999999999999827e-03	-6.313588829581583013e+03
7.669999999999999735e-03	-6.281864324136964569e+03
7.799999999999999642e-03	-6.250644184721136298e+03
7.919999999999999957e-03	-6.222206477190707119e+03
8.049999999999999864e-03	-6.191789917178930409e+03
8.170000000000000179e-03	-6.164034782759325935e+03
8.300000000000000086e-03	-6.134334505771524164e+03
8.420000000000000401e-03	-6.107199379763307661e+03
8.550000000000000308e-03	-6.078200592732085170e+03
8.670000000000000623e-03	-6.051597007553742515e+03
8.800000000000000530e-03	-6.023119109510423186e+03
8.920000000000000845e-03	-5.997066193222208312e+03
9.050000000000000752e-03	-5.969099522369959232e+03
9.180000000000000659e-03	-5.941427096690954386e+03
9.299999999999999239e-03	-5.916101984820238613e+03
9.429999999999999147e-03	-5.889205466044371860e+03
9.549999999999999462e-03	-5.863854556089872858e+03
9.679999999999999369e-03	-5.837032208073449510e+03
9.799999999999999684e-03	-5.812385001042430304e+03
9.929999999999999591e-03	-5.785960614938850995e+03
1.009999999999999960e-02	-5.751702031470623297e+03
1.020000000000000073e-02	-5.731710997160256738e+03
1.030000000000000013e-02	-5.711770992525171096e+03
1.039999999999999952e-02	-5.691790892776853070e+03
1.060000000000000005e-02	-5.652354683260610727e+03
1.069999999999999944e-02	-5.632727567620573609e+03
1.080000000000000057e-02	-5.613147253012284636e+03
1.089999999999999997e-02	-5.593742799421869677e+03
1.110000000000000049e-02	-5.555006166549071168e+03
1.119999999999999989e-02	-5.535851660024501143e+03
1.129999999999999928e-02	-5.516641438483212369e+03
1.140000000000000041e-02	-5.497470210915728785e+03
1.159999999999999920e-02	-5.459395233501079019e+03
1.170000000000000033e-02	-5.440526253936833200e+03
1.179999999999999973e-02	-5.421622932327854869e+03
1.190000000000000085e-02	-5.402746109159313164e+03
1.209999999999999964e-02	-5.365253042113652555e+03
