# radius 	V_nucl, eV
2.739999999999999814e-03	-7.329135108288024639e+03
2.779999999999999919e-03	-7.318002946182377855e+03
2.809999999999999998e-03	-7.309511346838333338e+03
2.840000000000000076e-03	-7.301325804026958394e+03
2.870000000000000155e-03	-7.292804187732062928e+03
2.899999999999999800e-03	-7.284326486487215334e+03
2.929999999999999879e-03	-7.276090374814428287e+03
2.959999999999999958e-03	-7.267442193791897807e+03
3.000000000000000062e-03	-7.256001997514782488e+03
3.030000000000000141e-03	-7.247469375980140285e+03
3.059999999999999786e-03	-7.238857278929260247e+03
3.089999999999999865e-03	-7.230333134814015466e+03
3.119999999999999944e-03	-7.221787469323960977e+03
3.150000000000000022e-03	-7.212992799498633758e+03
3.180000000000000101e-03	-7.204319577691067934e+03
3.220000000000000206e-03	-7.192285839756114910e+03
3.249999999999999851e-03	-7.184536696241009849e+03
3.279999999999999930e-03	-7.175243195570226817e+03
3.310000000000000008e-03	-7.166769448294194262e+03
3.340000000000000087e-03	-7.157570849305587217e+03
3.370000000000000166e-03	-7.148772815040601017e+03
3.399999999999999811e-03	-7.139798287912343767e+03
3.429999999999999889e-03	-7.130847061765725812e+03
3.469999999999999994e-03	-7.118910318763641953e+03
3.500000000000000073e-03	-7.109917835853637371e+03
3.530000000000000152e-03	-7.101314802960044290e+03
3.589999999999999875e-03	-7.082859506767100356e+03
3.650000000000000033e-03	-7.065156157532965153e+03
3.720000000000000216e-03	-7.044755909513474762e+03
3.779999999999999940e-03	-7.027539242638287760e+03
3.840000000000000097e-03	-7.010411349106839225e+03
3.910000000000000281e-03	-6.990666246877221056e+03
3.969999999999999571e-03	-6.973986524143741008e+03
4.029999999999999728e-03	-6.957397778875892072e+03
4.089999999999999886e-03	-6.940970695034777236e+03
4.159999999999999636e-03	-6.921909327294770264e+03
4.219999999999999793e-03	-6.905785213478058722e+03
4.279999999999999950e-03	-6.889762401476124069e+03
4.340000000000000108e-03	-6.873718827435385720e+03
4.409999999999999858e-03	-6.855286713674834573e+03
4.470000000000000015e-03	-6.839445482610394720e+03
4.530000000000000172e-03	-6.823923638771928381e+03
4.599999999999999922e-03	-6.805637198537978293e+03
4.660000000000000080e-03	-6.790216738478602565e+03
4.720000000000000237e-03	-6.774792258346147719e+03
4.780000000000000394e-03	-6.759372131520745825e+03
4.850000000000000144e-03	-6.741715281830624008e+03
4.910000000000000302e-03	-6.726286611978050132e+03
4.969999999999999592e-03	-6.711026326336811508e+03
5.029999999999999749e-03	-6.695785164465860362e+03
5.100000000000000366e-03	-6.678266549361362195e+03
5.159999999999999656e-03	-6.662649508270723345e+03
5.219999999999999814e-03	-6.647966217863656311e+03
5.290000000000000431e-03	-6.630455933481714965e+03
5.349999999999999721e-03	-6.615472612206866870e+03
5.409999999999999878e-03	-6.600396709840366384e+03
5.470000000000000036e-03	-6.585463912659120069e+03
5.539999999999999786e-03	-6.568033855208625937e+03
5.599999999999999943e-03	-6.553122897753573852e+03
5.660000000000000100e-03	-6.538433480974711529e+03
5.720000000000000258e-03	-6.523096322286513896e+03
5.790000000000000008e-03	-6.505792509757708103e+03
5.850000000000000165e-03	-6.490909577707239805e+03
5.910000000000000323e-03	-6.476007863305922911e+03
5.980000000000000072e-03	-6.458621199206747406e+03
6.040000000000000230e-03	-6.443723489647228234e+03
6.100000000000000387e-03	-6.428073474974495184e+03
6.159999999999999677e-03	-6.413905461857415503e+03
6.230000000000000294e-03	-6.396482781616294233e+03
6.289999999999999584e-03	-6.381571488521141873e+03
6.349999999999999742e-03	-6.365684290582109497e+03
6.420000000000000359e-03	-6.349149241071787401e+03
6.479999999999999649e-03	-6.334286095060833759e+03
6.539999999999999807e-03	-6.319353127831884194e+03
6.599999999999999964e-03	-6.304523216254830913e+03
6.669999999999999714e-03	-6.287316978794297029e+03
6.729999999999999871e-03	-6.272004915912623801e+03
6.790000000000000029e-03	-6.256874185930908425e+03
6.850000000000000186e-03	-6.241805995931569669e+03
6.919999999999999936e-03	-6.224293851336065927e+03
6.980000000000000093e-03	-6.209218088188974434e+03
7.040000000000000251e-03	-6.194152566657326133e+03
7.110000000000000001e-03	-6.176529256339016683e+03
7.170000000000000158e-03	-6.161537212096044641e+03
7.230000000000000315e-03	-6.146156237366094501e+03
7.289999999999999605e-03	-6.131250390159611925e+03
7.420000000000000380e-03	-6.098699857965544652e+03
